trial,step,reward, epsilon 
   0,   43,  15690,  0.9978023633453484
   1,   26,  17207,  0.9964562053616939
   2,   21,  10797,  0.9953606787974826
   3,   24,  14457,  0.9941172241834071
   4,   27,  18735,  0.9927263991033634
   5,   24,  14457,  0.9914862353639533
   6,   22,  12015,  0.9903466530888931
   7,   22,  12315,  0.9892083806129159
   8,   24,  14457,  0.9879726117591164
   9,   23,  13235,  0.9867877260762162
   10,   24,  14757,  0.985554981225792
   11,   21,  10797,  0.9844714397147711
   12,   27,  19635,  0.9830941096216659
   13,   21,  10797,  0.9820132736487297
   14,   19,  9267,  0.9810317266914785
   15,   22,  13215,  0.979904160491229
   16,   17,  6845,  0.9790226214601968
   17,   21,  11697,  0.9779462617737376
   18,   24,  14757,  0.9767245621251345
   19,   23,  13235,  0.9755531663434858
   20,   26,  19907,  0.9742370252602459
   21,   22,  12315,  0.9731172686704975
   22,   18,  8055,  0.9721932231550476
   23,   23,  13535,  0.9710272618546855
   24,   20,  9881,  0.9700081928576537
   25,   22,  12315,  0.9688932967513676
   26,   23,  13235,  0.9677312930865751
   27,   24,  15057,  0.9665223544905407
   28,   24,  15057,  0.9653149261613946
   29,   23,  13835,  0.9641572140731394
   30,   27,  19935,  0.9628083047073056
   31,   17,  6845,  0.9619421454090576
   32,   26,  18107,  0.9606443672653837
   33,   19,  8967,  0.9596841790673304
   34,   15,  8328,  0.9589167195621633
   35,   27,  20235,  0.9575751419385228
   36,   15,  4728,  0.9568093690304953
   37,   22,  12915,  0.9557096432262756
   38,   25,  17181,  0.9544679968936504
   39,   19,  9567,  0.9535139821330725
   40,   22,  12315,  0.9524180439401817
   41,   24,  14757,  0.9512282354250445
   42,   25,  16881,  0.9499924112828733
   43,   26,  17807,  0.9487107547987454
   44,   21,  11097,  0.9476677206663443
   45,   23,  13235,  0.9465311730525754
   46,   10,  -397,  0.9460107110359125
   47,   24,  15957,  0.9448289068832476
   48,   23,  13535,  0.9436957638879548
   49,   24,  15357,  0.9425168516836802
   50,   25,  16581,  0.9412923452652034
   51,   24,  14157,  0.9401164355323337
   52,   21,  10497,  0.9390828501895603
   53,   24,  14457,  0.9379097006690492
   54,   28,  20265,  0.9365506831531744
   55,   22,  12015,  0.935474242028578
   56,   26,  17507,  0.9342121723385568
   57,   25,  17181,  0.932998455258375
   58,   26,  16907,  0.9317397257088958
   59,   23,  13235,  0.9306222807027879
   60,   28,  20565,  0.9292738225524598
   61,   25,  15681,  0.9280665213161952
   62,   22,  12615,  0.9269998316133571
   63,   24,  15057,  0.9258417768072752
   64,   24,  14457,  0.9246851687014924
   65,   21,  10497,  0.9236685488436461
   66,   25,  15381,  0.9224685299107396
   67,   23,  12935,  0.921362203944809
   68,   23,  12935,  0.9202572048069526
   69,   29,  21798,  0.9188778193125796
   70,   28,  20865,  0.9175463787160022
   71,   24,  14457,  0.9164001336386693
   72,   26,  17807,  0.9151637972644167
   73,   26,  18407,  0.9139291288598353
   74,   27,  18735,  0.9126504913683214
   75,   24,  15057,  0.9115103624796648
   76,   21,  11397,  0.9105082273027473
   77,   25,  16581,  0.9093253060993586
   78,   23,  13535,  0.9082347429365017
   79,   24,  15957,  0.9071001304228431
   80,   24,  15057,  0.905966935324193
   81,   26,  18407,  0.9047446746163464
   82,   23,  13835,  0.903659605051792
   83,   24,  15057,  0.9025307080304504
   84,   24,  15057,  0.9014032212840373
   85,   25,  17181,  0.9002321291936138
   86,   25,  17181,  0.8990625585717759
   87,   22,  13215,  0.8980292050875064
   88,   23,  13835,  0.8969521894544115
   89,   24,  15357,  0.8958316716739327
   90,   25,  17181,  0.8946678180729285
   91,   23,  13835,  0.8935948337857442
   92,   21,  11697,  0.8926123953476203
   93,   33,  30960,  0.8910962054969984
   94,   21,  11997,  0.890116514107515
   95,   23,  14735,  0.8890489882458404
   96,   21,  11997,  0.8880715476134595
   97,   27,  21135,  0.8868290863108617
   98,   25,  17481,  0.8856769287591537
   99,   21,  11697,  0.8847031954454928
   100,   23,  14435,  0.8836421618323919
   101,   26,  18407,  0.8824500199869305
   102,   22,  12615,  0.88143576041828
   103,   25,  16581,  0.8802906098099077
   104,   24,  15657,  0.8791909065125888
   105,   21,  11397,  0.8782243040789691
   106,   20,  10781,  0.8773026294814743
   107,   24,  15657,  0.8762066589194394
   108,   20,  10781,  0.8752871017904335
   109,   22,  13215,  0.8742810750487481
   110,   20,  10781,  0.8733635387721946
   111,   23,  13835,  0.8723161049256068
   112,   25,  16881,  0.8711828024626178
   113,   24,  15057,  0.8700944770962452
   114,   22,  12615,  0.8690944185897724
   115,   21,  11397,  0.8681389164640894
   116,   21,  11997,  0.8671844648391263
   117,   24,  15057,  0.8661011343971791
   118,   25,  16581,  0.8649759063482325
   119,   22,  12615,  0.8639817309617569
   120,   21,  11397,  0.8630318498408716
   121,   21,  11397,  0.8620830130408456
   122,   22,  12615,  0.8610921626525584
   123,   26,  18407,  0.8599304435266082
   124,   22,  12615,  0.8589420672322386
   125,   20,  10181,  0.858040628863463
   126,   23,  14435,  0.8570115719398336
   127,   22,  12615,  0.8560265505022487
   128,   21,  11397,  0.8550854154872833
   129,   26,  18407,  0.8539318002012807
   130,   26,  18407,  0.8527797412840386
   131,   21,  11397,  0.8518421758848056
   132,   22,  12615,  0.850863095984185
   133,   24,  15057,  0.8498001550169711
   134,   22,  12615,  0.8488234221492224
   135,   23,  13535,  0.8478054195161087
   136,   22,  13215,  0.8468309793329571
   137,   23,  13835,  0.8458153662569414
   138,   24,  15057,  0.8447587311675404
   139,   20,  10181,  0.8438721778577389
   140,   28,  21765,  0.8426494193447924
   141,   27,  19935,  0.841470506116454
   142,   22,  12615,  0.8405033470782813
   143,   26,  18407,  0.8393694047941959
   144,   25,  17781,  0.8382789062828881
   145,   23,  14135,  0.8372735497957653
   146,   25,  16881,  0.8361857741937544
   147,   22,  13515,  0.8352246892558695
   148,   25,  16581,  0.8341395755085269
   149,   22,  12615,  0.8331808424053619
   150,   29,  22998,  0.8319319768032238
   151,   26,  18407,  0.8308095983507654
   152,   21,  11397,  0.8298961874252296
   153,   29,  23598,  0.8286522452351653
   154,   23,  13835,  0.8276584341013383
   155,   18,  7755,  0.8268725123126924
   156,   24,  15057,  0.8258395415890255
   157,   22,  12615,  0.8248903482769339
   158,   22,  12915,  0.8239422459369965
   159,   22,  12615,  0.822995233315285
   160,   26,  19607,  0.8218849116278093
   161,   20,  10781,  0.8210223638235713
   162,   20,  10781,  0.8201607212418333
   163,   24,  15957,  0.8191361352250905
   164,   23,  13835,  0.8181537368595666
   165,   25,  16581,  0.8170908014857367
   166,   22,  12615,  0.8161516636931218
   167,   23,  13835,  0.815172844634906
   168,   25,  16581,  0.8141137819999619
   169,   24,  15057,  0.8130967501238051
   170,   24,  15057,  0.8120809887750118
   171,   19,  9567,  0.8112692934090097
   172,   22,  13215,  0.8103368466698676
   173,   22,  12615,  0.8094054716549096
   174,   20,  10781,  0.8085560207130111
   175,   21,  11397,  0.8076670758757188
   176,   22,  13215,  0.8067387694091348
   177,   27,  19935,  0.8056100971698426
   178,   19,  8967,  0.804804869622694
   179,   22,  12615,  0.8038798528835888
   180,   24,  15057,  0.8028756057463221
   181,   22,  12615,  0.8019528064408425
   182,   26,  18107,  0.8008708735726088
   183,   23,  14135,  0.7999103809226573
   184,   26,  18407,  0.7988312035373912
   185,   25,  16581,  0.7977933717636001
   186,   24,  15057,  0.7967967281646218
   187,   18,  8055,  0.796040111806974
   188,   21,  11697,  0.7951649272439498
   189,   27,  19935,  0.794052447451146
   190,   21,  11697,  0.7931794481714194
   191,   23,  13835,  0.7922281799268114
   192,   25,  17781,  0.7911989267209025
   193,   23,  13835,  0.7902500337359762
   194,   19,  8967,  0.7894601589584199
   195,   26,  18407,  0.7883950802065559
   196,   27,  19935,  0.7872920718048707
   197,   27,  19935,  0.7861906065730566
   198,   24,  15057,  0.7852084577318279
   199,   23,  13535,  0.7842667491777799
   200,   26,  18407,  0.7832086769738009
   201,   26,  18407,  0.7821520322392257
   202,   24,  15057,  0.7811749285881441
   203,   28,  21465,  0.780043017477558
   204,   24,  15057,  0.7790685485137735
   205,   22,  12615,  0.7781731122714166
   206,   21,  11397,  0.7773175710931278
   207,   23,  13835,  0.7763853261603306
   208,   21,  11397,  0.7755317505146615
   209,   24,  15357,  0.7745629172524271
   210,   26,  18407,  0.7735179367099818
   211,   21,  11397,  0.7726675135373425
   212,   24,  15657,  0.7717022584239751
   213,   24,  16257,  0.7707382091558358
   214,   18,  7455,  0.7700063372543853
   215,   23,  13835,  0.7690828607592923
   216,   20,  10181,  0.7682757273961658
   217,   24,  15057,  0.7673159587228977
   218,   20,  10781,  0.7665106796795795
   219,   24,  16257,  0.7655531159926786
   220,   23,  13835,  0.7646349802915035
   221,   23,  13835,  0.7637179457198884
   222,   24,  15057,  0.762763870856689
   223,   24,  15057,  0.7618109878717869
   224,   26,  18407,  0.7607832112488484
   225,   20,  10781,  0.7599847881617712
   226,   24,  16257,  0.7590353769467248
   227,   17,  6245,  0.7583525353610974
   228,   21,  11397,  0.757518785374841
   229,   25,  16881,  0.756534626191744
   230,   25,  16581,  0.7555517456162757
   231,   20,  10181,  0.7547588128224628
   232,   21,  11397,  0.7539290138563157
   233,   19,  8967,  0.7531754428513289
   234,   27,  19935,  0.7521217086738017
   235,   20,  10181,  0.751332375618579
   236,   21,  11397,  0.7505063437552485
   237,   21,  11397,  0.7496812200500934
   238,   24,  15057,  0.7487446805704718
   239,   24,  15357,  0.7478093110630645
   240,   24,  15357,  0.7468751100662828
   241,   26,  19007,  0.7458674837776079
   242,   34,  31908,  0.7445633245489107
   243,   19,  8967,  0.7438191147858633
   244,   24,  15057,  0.742889898542928
   245,   21,  11397,  0.7420731485304748
   246,   20,  10481,  0.7412943611895789
   247,   20,  10181,  0.7405163911666574
   248,   22,  12615,  0.7396652655295425
   249,   25,  16881,  0.7387043014220602
   250,   23,  14135,  0.7378183657794788
   251,   25,  16881,  0.7368598011416657
   252,   23,  13835,  0.7359760776271821
   253,   26,  18407,  0.734983155472383
   254,   21,  11397,  0.734175098312685
   255,   20,  10481,  0.7334045997793541
   256,   24,  15057,  0.7324883938722839
   257,   23,  13835,  0.731609913031358
   258,   25,  16881,  0.7306594143397671
   259,   25,  16881,  0.7297101505245042
   260,   23,  13835,  0.7288350016593106
   261,   25,  16581,  0.7278881080987892
   262,   24,  15357,  0.7269787936705367
   263,   23,  13835,  0.7261069205496224
   264,   22,  12615,  0.725272356692916
   265,   23,  13835,  0.724402530119365
   266,   23,  14135,  0.7235337467377418
   267,   23,  13835,  0.722666005296936
   268,   21,  11397,  0.7218714898916473
   269,   26,  18707,  0.7208975965586709
   270,   21,  11097,  0.7201050253820784
   271,   21,  11397,  0.7193133255762231
   272,   25,  16581,  0.7183788024613416
   273,   27,  20235,  0.7173737507117798
   274,   22,  12615,  0.7165492244785897
   275,   24,  15057,  0.7156540751539586
   276,   25,  16581,  0.7147243060926739
   277,   22,  12615,  0.7139028250456084
   278,   22,  12615,  0.7130822881823424
   279,   23,  13835,  0.7122270812829401
   280,   22,  12615,  0.7114084704654635
   281,   24,  15057,  0.7105197432292607
   282,   22,  12615,  0.7097030947710327
   283,   25,  16581,  0.7087810571510079
   284,   27,  19935,  0.7077894331789407
   285,   23,  13535,  0.7069405740548111
   286,   22,  12615,  0.7061280393781014
   287,   21,  11697,  0.705351706187831
   288,   25,  16881,  0.7044353218388751
   289,   20,  10481,  0.7036960344624024
   290,   23,  13835,  0.7028520845933232
   291,   23,  13835,  0.7020091468819748
   292,   25,  16881,  0.7010971051453727
   293,   21,  11097,  0.7003263030783622
   294,   23,  13835,  0.6994863945626811
   295,   21,  11397,  0.6987173633474358
   296,   24,  15057,  0.6978444904804476
   297,   24,  15057,  0.6969727080501398
   298,   21,  11397,  0.696206440438888
   299,   20,  10781,  0.6954757890690901
   300,   20,  10481,  0.6947459044997603
   301,   24,  15357,  0.6938779929788795
   302,   22,  12915,  0.6930804720112155
   303,   26,  18407,  0.6921454212987832
   304,   24,  15057,  0.6912807584322888
   305,   23,  13835,  0.6904516983310454
   306,   21,  11397,  0.6896926000658568
   307,   24,  15057,  0.688831001386992
   308,   22,  12615,  0.6880392812685536
   309,   20,  10181,  0.6873172011294836
   310,   18,  7455,  0.6866645435332797
   311,   23,  14435,  0.6858410197058945
   312,   19,  8967,  0.6851555043629617
   313,   26,  18407,  0.6842311454055918
   314,   26,  19307,  0.683308033522028
   315,   25,  17781,  0.6824202880442153
   316,   21,  11997,  0.6816700196937485
   317,   24,  15957,  0.6808184432257199
   318,   22,  12615,  0.6800359324829973
   319,   21,  11697,  0.6792882855471413
   320,   22,  12615,  0.6785075335182629
   321,   21,  11397,  0.6777615669389117
   322,   22,  12615,  0.6769825696711211
   323,   20,  10181,  0.6762720932762926
   324,   22,  12915,  0.6754948079614516
   325,   21,  11397,  0.6747521536409438
   326,   26,  19307,  0.673841830081911
   327,   21,  11697,  0.673100993082794
   328,   24,  15057,  0.6722601214737222
   329,   26,  18407,  0.671353159972268
   330,   19,  9267,  0.6706821256093994
   331,   22,  12615,  0.669911265222958
   332,   24,  15057,  0.6690743783823314
   333,   22,  12615,  0.6683053658886565
   334,   21,  11397,  0.6675706158039094
   335,   19,  8967,  0.6669033621890393
   336,   23,  13835,  0.66610353814905
   337,   26,  18407,  0.6652048826349325
   338,   23,  13835,  0.6644070955988869
   339,   26,  18707,  0.6635107287942038
   340,   23,  13835,  0.6627149735742295
   341,   23,  13835,  0.6619201727116493
   342,   25,  16881,  0.6610602140822025
   343,   26,  19007,  0.6601683626319019
   344,   21,  11397,  0.6594425585531841
   345,   26,  18407,  0.6585528895189463
   346,   22,  12615,  0.6577959700849515
   347,   22,  12915,  0.6570399206297214
   348,   25,  16881,  0.6561863023643619
   349,   30,  24534,  0.655169976043708
   350,   23,  13835,  0.6543842239740246
   351,   23,  13835,  0.6535994142648545
   352,   26,  18407,  0.6527176283501823
   353,   19,  8967,  0.6520652206697132
   354,   21,  11397,  0.6513483253691488
   355,   23,  13835,  0.6505671566443022
   356,   25,  16881,  0.6497219477151059
   357,   20,  10781,  0.6490400806660358
   358,   27,  19935,  0.6481320376302808
   359,   25,  16581,  0.6472899923780596
   360,   21,  11397,  0.6465783470718406
   361,   22,  12615,  0.6458351907904121
   362,   26,  18407,  0.6449638797671623
   363,   21,  11397,  0.6442547918419328
   364,   23,  13835,  0.6434821304645753
   365,   21,  11697,  0.6427746716081536
   366,   20,  10781,  0.6421000955528305
   367,   24,  15657,  0.6412979518239081
   368,   22,  12615,  0.6405608646583333
   369,   24,  15057,  0.6397606438140483
   370,   23,  14135,  0.6389933723144989
   371,   21,  11397,  0.6382908485006484
   372,   22,  13215,  0.6375572176025682
   373,   20,  10481,  0.6368881171356549
   374,   24,  16257,  0.6360924844722682
   375,   20,  10781,  0.6354249212064002
   376,   24,  16257,  0.6346311164409486
   377,   23,  14435,  0.6338699968361702
   378,   23,  14135,  0.6331097900499375
   379,   23,  13835,  0.632350494987498
   380,   22,  13215,  0.631623691739999
   381,   25,  17781,  0.6308030939297679
   382,   23,  14435,  0.6300465653116357
   383,   25,  17781,  0.6292280164848586
   384,   26,  18407,  0.6283791105801959
   385,   25,  16881,  0.6275627280903043
   386,   22,  12615,  0.6268414277475339
   387,   25,  16881,  0.6260270429964577
   388,   23,  13535,  0.6252762423451785
   389,   24,  15357,  0.6244951158197114
   390,   21,  11397,  0.6238085317180524
   391,   19,  8967,  0.6231850194065132
   392,   26,  18407,  0.6223442662473853
   393,   24,  15057,  0.6215668024939008
   394,   27,  19935,  0.6206971960965859
   395,   25,  16881,  0.6198907938564635
   396,   20,  10181,  0.6192402338625475
   397,   27,  19935,  0.6183738824636613
   398,   22,  12615,  0.6176631434834505
   399,   27,  20235,  0.6167989985213902
   400,   22,  12615,  0.6160900696619475
   401,   22,  12615,  0.6153819556224526
   402,   21,  11997,  0.6147053907359143
   403,   22,  12915,  0.6139988682016815
   404,   23,  13835,  0.6132624930637578
   405,   21,  11397,  0.6125882583624525
   406,   23,  13835,  0.6118535749833715
   407,   27,  19935,  0.6109975579295472
   408,   21,  11397,  0.6103258133493255
   409,   21,  11397,  0.6096548073003388
   410,   18,  7755,  0.6090758957870042
   411,   26,  18407,  0.6082541775691638
   412,   26,  18407,  0.6074335679501599
   413,   23,  13835,  0.6067050666441415
   414,   22,  12615,  0.6060077394241795
   415,   19,  8967,  0.6054020194520939
   416,   23,  13835,  0.6046759546030185
   417,   26,  18107,  0.6038601724464362
   418,   22,  12315,  0.6031661150560359
   419,   22,  12915,  0.6024728553927967
   420,   23,  13535,  0.6017503035202102
   421,   22,  13215,  0.6010586711450503
   422,   26,  18707,  0.6002477691482921
   423,   19,  8967,  0.5996478064113171
   424,   21,  11997,  0.598988540005468
   425,   22,  13215,  0.5983000819121456
   426,   22,  13215,  0.5976124151103331
   427,   21,  11997,  0.5969553864598683
   428,   22,  13215,  0.5962692652076037
   429,   24,  16257,  0.595524375656663
   430,   18,  8055,  0.5949588820143413
   431,   21,  11697,  0.5943047707183776
   432,   24,  15057,  0.5935623353127422
   433,   25,  17481,  0.5927911863533807
   434,   25,  17481,  0.5920210392613581
   435,   25,  17481,  0.5912518927350608
   436,   20,  10181,  0.5906313885566595
   437,   22,  12615,  0.5899525359034544
   438,   22,  12615,  0.5892744635015764
   439,   21,  11697,  0.5886266017843192
   440,   26,  19007,  0.5878324721766013
   441,   22,  12615,  0.5871568365075379
   442,   21,  11397,  0.586511302957452
   443,   22,  12615,  0.5858371857976438
   444,   22,  12615,  0.5851638434463392
   445,   28,  21765,  0.5843159495474565
   446,   22,  12615,  0.5836443556559944
   447,   21,  11397,  0.5830026838070634
   448,   25,  17481,  0.5822452538183733
   449,   24,  15957,  0.5815178837676914
   450,   22,  12615,  0.5808495058827191
   451,   22,  12615,  0.5801818962097129
   452,   23,  13835,  0.5794860781130226
   453,   28,  21465,  0.5786464112135338
   454,   27,  19935,  0.5778368528218119
   455,   21,  11397,  0.5772015658732831
   456,   22,  12915,  0.5765381490247734
   457,   34,  31308,  0.5755300643929852
   458,   27,  20535,  0.5747248659431404
   459,   25,  16881,  0.5739781903946364
   460,   22,  12615,  0.5733184783898553
   461,   26,  18707,  0.5725450013214374
   462,   25,  17481,  0.5718011578265095
   463,   24,  15057,  0.5710868350657474
   464,   23,  13535,  0.5704019247691379
   465,   26,  18407,  0.569632382489898
   466,   23,  13835,  0.5689492165331751
   467,   25,  16881,  0.5682100446380651
   468,   25,  16581,  0.5674718330660818
   469,   27,  19935,  0.5666779085283646
   470,   31,  26673,  0.565771926204113
   471,   20,  10781,  0.5651781626178213
   472,   21,  11397,  0.5645567929205596
   473,   28,  21465,  0.5637387583381921
   474,   23,  13835,  0.5630626606653409
   475,   26,  18407,  0.5623030199551194
   476,   22,  12615,  0.5616567270143824
   477,   23,  13835,  0.5609831263430448
   478,   20,  10481,  0.5603943884832833
   479,   20,  10481,  0.5598062684892849
   480,   18,  8355,  0.5592746917836069
   481,   20,  10781,  0.5586877468834889
   482,   21,  11997,  0.5580735128965691
   483,   22,  12615,  0.5574320812147225
   484,   21,  11097,  0.556819227735133
   485,   20,  10181,  0.5562348597835554
   486,   25,  16881,  0.5555122062259361
   487,   18,  8055,  0.5549847070442168
   488,   19,  9267,  0.5544299858758399
   489,   22,  12615,  0.5537927419463426
   490,   22,  13215,  0.5531562304444486
   491,   20,  10481,  0.552575706717561
   492,   25,  17781,  0.5518578070870545
   493,   19,  9567,  0.5513062113338028
   494,   19,  9267,  0.550755166914375
   495,   33,  29460,  0.549819655152937
   496,   23,  13835,  0.5491602508032477
   497,   19,  8967,  0.548611351325325
   498,   22,  12615,  0.5479807951465623
   499,   22,  12615,  0.5473509637087177
   500,   22,  12615,  0.546721856178798
   501,   29,  22998,  0.5459023676771808
   502,   21,  11097,  0.5453021902262919
   503,   22,  12615,  0.544675437490481
   504,   27,  19635,  0.5439134063733081
   505,   23,  13535,  0.5432610854483367
   506,   25,  16281,  0.5425552872603767
   507,   25,  16581,  0.5418504060368295
   508,   23,  13535,  0.5412005592893132
   509,   20,  10181,  0.5406325827423988
   510,   22,  12915,  0.5400111971027014
   511,   27,  20235,  0.5392556915162734
   512,   21,  11397,  0.5386628215719856
   513,   25,  16881,  0.5379629973924698
   514,   23,  13835,  0.5373178128539983
   515,   26,  18407,  0.5365929051066282
   516,   25,  16881,  0.5358957701373825
   517,   25,  16581,  0.5351995408774013
   518,   25,  16581,  0.534504216149998
   519,   25,  17781,  0.5338097947800146
   520,   25,  16281,  0.5331162755938207
   521,   21,  11397,  0.5325301554627163
   522,   18,  7755,  0.5320244794071785
   523,   26,  18707,  0.5313067130169965
   524,   22,  12615,  0.5306960462309345
   525,   24,  15357,  0.530033074042647
   526,   19,  9567,  0.529503292658801
   527,   21,  11397,  0.5289211447231226
   528,   25,  16581,  0.5282339768115629
   529,   24,  15057,  0.5275740803642054
   530,   22,  12615,  0.52696770374563
   531,   25,  17181,  0.5262830737208051
   532,   20,  10181,  0.5257307527045371
   533,   19,  8967,  0.5252052715990395
   534,   22,  12615,  0.5246016176127966
   535,   20,  10181,  0.5240510612429566
   536,   20,  10181,  0.523501082668355
   537,   20,  10181,  0.5229516812826093
   538,   25,  16881,  0.5222722688252724
   539,   24,  15357,  0.5216198200433303
   540,   22,  13215,  0.5210202870593718
   541,   22,  12615,  0.5204214431592732
   542,   22,  12615,  0.5198232875510232
   543,   22,  12615,  0.5192258194435218
   544,   19,  8967,  0.5187068401823688
   545,   21,  11397,  0.5181365621115411
   546,   19,  8967,  0.5176186715904778
   547,   21,  11397,  0.517049589876893
   548,   23,  13835,  0.5164294870024786
   549,   19,  8967,  0.515913302745907
   550,   22,  12315,  0.5153203286487317
   551,   23,  13835,  0.514702299695038
   552,   21,  11397,  0.5141364243068947
   553,   25,  16281,  0.5134684645240941
   554,   26,  18407,  0.5127757324778834
   555,   23,  13835,  0.5121607552844674
   556,   26,  18407,  0.5114697874986935
   557,   24,  15057,  0.5108308337196538
   558,   23,  13835,  0.5102181890632591
   559,   23,  13835,  0.5096062791578825
   560,   20,  10181,  0.5090714600233602
   561,   23,  13835,  0.5084609254018785
   562,   20,  9881,  0.5079273082876796
   563,   21,  11397,  0.5073688814788307
   564,   18,  7755,  0.5068870978801799
   565,   19,  8967,  0.5063804514814554
   566,   22,  12615,  0.5057984341358152
   567,   22,  12315,  0.5052170857421256
   568,   22,  12315,  0.5046364055315143
   569,   23,  13835,  0.5040311899163571
   570,   25,  16281,  0.5033763587310445
   571,   26,  18407,  0.5026972421755207
   572,   18,  7755,  0.5022198946376478
   573,   21,  11997,  0.5016677426888811
   574,   18,  8055,  0.5011913727355345
   575,   22,  12615,  0.5006153195495082
   576,   19,  8667,  0.5001149419509131
   577,   23,  13535,  0.49951514897338617
   578,   22,  12315,  0.49894102238484606
   579,   23,  13835,  0.49834263730109085
   580,   26,  19307,  0.4976703118542468
   581,   22,  12615,  0.49709830566194246
   582,   25,  16881,  0.4964524815954448
   583,   24,  15357,  0.4958322881901209
   584,   22,  12615,  0.49526239456288723
   585,   25,  16881,  0.4946189556897372
   586,   19,  8967,  0.4941245716075832
   587,   22,  12615,  0.49355664077466654
   588,   24,  15357,  0.49294006499932025
   589,   24,  15657,  0.4923242594814388
   590,   29,  22998,  0.49158630824507854
   591,   35,  33159,  0.4907022267001131
   592,   23,  13835,  0.49011372248849444
   593,   23,  13835,  0.4895259240760106
   594,   23,  13835,  0.4889388306161895
   595,   22,  12615,  0.4883768601065794
   596,   24,  15057,  0.4877667551737215
   597,   27,  19935,  0.48708434245638393
   598,   25,  16881,  0.48645152840896205
   599,   25,  16881,  0.4858195365058462
   600,   26,  18407,  0.48516410626063217
   601,   22,  12615,  0.4846064742973533
   602,   22,  12615,  0.4840494832582534
   603,   27,  19935,  0.4833722712102972
   604,   27,  17535,  0.48269600661951995
   605,   27,  17535,  0.48202068816037663
   606,   25,  15081,  0.4813944527509657
   607,   24,  14157,  0.4807930705925038
   608,   27,  18135,  0.4801204144463027
   609,   23,  13535,  0.47954460111061475
   610,   25,  15681,  0.4789215826033525
   611,   28,  20265,  0.47822763219530773
   612,   18,  7755,  0.47777352032912124
   613,   23,  14435,  0.4772005216476105
   614,   22,  12615,  0.47665204277143197
   615,   24,  15957,  0.4760565850700002
   616,   21,  11397,  0.47553319765748203
   617,   25,  17781,  0.4749153907167467
   618,   20,  10781,  0.4744169788081375
   619,   19,  9267,  0.4739427871098042
   620,   20,  10481,  0.473445395924527
   621,   26,  18407,  0.4728066599153124
   622,   23,  13835,  0.47223961804042075
   623,   21,  11397,  0.4717204270880712
   624,   25,  16881,  0.47110757365243877
   625,   25,  16881,  0.4704955164285281
   626,   23,  13835,  0.46993124633171607
   627,   21,  11397,  0.4694145932556058
   628,   22,  12615,  0.4688750632742015
   629,   19,  9267,  0.468406410859782
   630,   21,  11697,  0.4678914342223919
   631,   27,  19935,  0.4672368281803441
   632,   23,  14735,  0.46667646626175935
   633,   25,  17481,  0.46607016587862177
   634,   32,  27615,  0.4653017649998004
   635,   25,  17181,  0.46469725061180517
   636,   29,  22998,  0.4640007098583933
   637,   27,  20235,  0.46335154715531357
   638,   20,  10181,  0.4628652712133481
   639,   20,  10181,  0.4623795056059074
   640,   25,  17181,  0.46177878778173803
   641,   23,  13835,  0.4612249717469642
   642,   23,  13835,  0.46067181990943906
   643,   34,  31308,  0.4598663290971931
   644,   22,  12915,  0.4593377735824071
   645,   19,  8967,  0.4588786539288255
   646,   27,  19935,  0.45823665726580115
   647,   22,  12615,  0.4577099748432145
   648,   19,  8967,  0.45725248221539955
   649,   27,  19935,  0.45661276065670736
   650,   30,  24534,  0.45590554143355444
   651,   26,  18407,  0.4552904688430914
   652,   28,  21465,  0.4546307595752084
   653,   20,  10181,  0.4541536358832378
   654,   22,  12615,  0.45363164635363373
   655,   24,  15657,  0.4530649468890433
   656,   22,  12915,  0.45254420866342765
   657,   23,  14435,  0.45200146775407196
   658,   24,  15057,  0.45143680479056547
   659,   22,  12615,  0.4509179378989236
   660,   25,  16881,  0.4503321108039734
   661,   19,  8967,  0.4498819925367634
   662,   34,  31308,  0.44909536788137566
   663,   22,  12615,  0.4485791921617386
   664,   23,  13835,  0.4480412065373263
   665,   24,  15357,  0.44748149093128314
   666,   22,  12615,  0.44696717014971865
   667,   23,  13835,  0.4464311178398334
   668,   24,  15357,  0.44587341363755845
   669,   21,  11397,  0.4453832102886434
   670,   34,  32508,  0.44460445181393005
   671,   25,  16881,  0.44402682712323416
   672,   22,  12615,  0.44351647702073876
   673,   27,  19935,  0.44289597289441734
   674,   24,  15357,  0.44234268497298157
   675,   20,  10181,  0.4418784573101467
   676,   19,  8967,  0.4414367886821495
   677,   26,  18707,  0.4408412362168587
   678,   17,  6845,  0.4404446476810791
   679,   26,  18407,  0.43985043373589866
   680,   21,  11397,  0.43936685218776356
   681,   22,  12615,  0.43886185811004114
   682,   24,  15957,  0.43831360980765915
   683,   22,  12915,  0.4378098262927312
   684,   19,  8967,  0.43737222436373124
   685,   19,  9567,  0.4369350598288619
   686,   21,  11697,  0.43645468350895733
   687,   21,  11397,  0.43597483532567965
   688,   26,  19007,  0.4353866517065526
   689,   24,  15657,  0.4348427448067689
   690,   22,  12615,  0.4343429505920381
   691,   26,  18407,  0.43375696858591906
   692,   26,  18407,  0.4331717771415232
   693,   19,  8967,  0.43273881105926204
   694,   24,  15357,  0.432198211975168
   695,   19,  9567,  0.43176621899576834
   696,   23,  14135,  0.4312483973424563
   697,   24,  15357,  0.4307096601581264
   698,   24,  15057,  0.43017159599137894
   699,   21,  11397,  0.42969865557709674
   700,   20,  10181,  0.4292476975091136
   701,   24,  15357,  0.4287114596996256
